"Baye de Montreux - G","2016-03-10",61.00,2.00,"G175",383
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G177",384
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G178",385
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G191",386
"Baye de Montreux - G","2016-03-10",61.00,3.00,"G198",387
"Baye de Montreux - G","2016-03-10",61.00,15.00,"G200",388
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G202",389
"Baye de Montreux - G","2016-03-10",61.00,5.00,"G21",390
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G213",391
"Baye de Montreux - G","2016-03-10",61.00,4.00,"G23",392
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G24",393
"Baye de Montreux - G","2016-03-10",61.00,4.00,"G25",394
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G26",395
"Baye de Montreux - G","2016-03-10",61.00,50.00,"G27",396
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G28",397
"Baye de Montreux - G","2016-03-10",61.00,14.00,"G30",398
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G34",399
"Baye de Montreux - G","2016-03-10",61.00,6.00,"G70",400
"Baye de Montreux - G","2016-03-10",61.00,16.00,"G79",401
"Baye de Montreux - G","2016-03-10",61.00,31.00,"G82",402
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G89",403
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G91",404
"Baye de Montreux - G","2016-03-10",61.00,6.00,"G95",405
"Baye de Montreux - D","2016-03-24",61.00,3.00,"G10",406
"Baye de Montreux - D","2016-03-24",61.00,2.00,"G125",407
"Baye de Montreux - D","2016-03-24",61.00,7.00,"G152",408
"Baye de Montreux - D","2016-03-24",61.00,8.00,"G153",409
"Baye de Montreux - D","2016-03-24",61.00,8.00,"G158",410
"Baye de Montreux - D","2016-03-24",61.00,2.00,"G191",411
"Baye de Montreux - D","2016-03-24",61.00,1.00,"G198",412
"Baye de Montreux - D","2016-03-24",61.00,2.00,"G21",413
"Baye de Montreux - D","2016-03-24",61.00,6.00,"G23",414
"Baye de Montreux - D","2016-03-24",61.00,9.00,"G25",415
"Baye de Montreux - D","2016-03-24",61.00,69.00,"G27",416
"Baye de Montreux - D","2016-03-24",61.00,2.00,"G29",417
"Baye de Montreux - D","2016-03-24",61.00,15.00,"G30",418
"Baye de Montreux - D","2016-03-24",61.00,2.00,"G33",419
"Baye de Montreux - D","2016-03-24",61.00,1.00,"G34",420
"Baye de Montreux - D","2016-03-24",61.00,3.00,"G35",421
"Baye de Montreux - D","2016-03-24",61.00,4.00,"G67",422
"Baye de Montreux - D","2016-03-24",61.00,4.00,"G70",423
"Baye de Montreux - D","2016-03-24",61.00,19.00,"G79",424
