,date,density,location_id,project_id,quantity,sample
697,2018-02-07,0.4884,sitter_stgallen_steinbrunnerf ,SLR,21,10.0
698,2018-03-14,0.3023,sitter_stgallen_steinbrunnerf ,SLR,13,11.0
699,2017-04-09,2.3125,sorne_birse_WWFJura,SLR,37,1.0
700,2017-05-09,1.75,sorne_birse_WWFJura,SLR,28,2.0
701,2017-06-27,5.8125,sorne_birse_WWFJura,SLR,93,3.0
702,2017-04-16,1.3793,thunersee_spiez_meierd_1,SLR,40,1.0
703,2017-05-14,0.5517,thunersee_spiez_meierd_1,SLR,16,2.0
704,2017-06-26,1.4483,thunersee_spiez_meierd_1,SLR,42,3.0
705,2017-07-17,2.8966,thunersee_spiez_meierd_1,SLR,84,4.0
706,2017-08-28,1.4828,thunersee_spiez_meierd_1,SLR,43,5.0
707,2017-09-27,0.3793,thunersee_spiez_meierd_1,SLR,11,6.0
708,2017-10-19,0.4828,thunersee_spiez_meierd_1,SLR,14,7.0
709,2017-11-26,0.4828,thunersee_spiez_meierd_1,SLR,14,8.0
710,2017-12-30,0.4138,thunersee_spiez_meierd_1,SLR,12,9.0
711,2018-01-15,0.3448,thunersee_spiez_meierd_1,SLR,10,10.0
712,2018-02-15,0.3793,thunersee_spiez_meierd_1,SLR,11,11.0
713,2018-03-25,0.3793,thunersee_spiez_meierd_1,SLR,11,12.0
714,2017-04-06,0.2188,Thur_Schoenenberg_SchaerA,SLR,21,1.0
715,2017-04-08,0.1042,Thur_Schoenenberg_SchaerA,SLR,10,2.0
716,2017-04-10,0.0521,Thur_Schoenenberg_SchaerA,SLR,5,3.0
717,2017-04-13,0.2292,Thur_Schoenenberg_SchaerA,SLR,22,4.0
718,2017-04-25,0.5625,Thur_Schoenenberg_SchaerA,SLR,54,5.0
719,2017-05-01,0.1042,Thur_Schoenenberg_SchaerA,SLR,10,6.0
720,2017-05-07,0.2188,Thur_Schoenenberg_SchaerA,SLR,21,7.0
721,2017-05-13,0.1458,Thur_Schoenenberg_SchaerA,SLR,14,8.0
722,2017-05-18,0.4688,Thur_Schoenenberg_SchaerA,SLR,45,9.0
723,2017-05-22,0.1458,Thur_Schoenenberg_SchaerA,SLR,14,10.0
724,2017-05-25,0.0938,Thur_Schoenenberg_SchaerA,SLR,9,11.0
725,2017-05-27,0.4062,Thur_Schoenenberg_SchaerA,SLR,39,12.0
726,2017-05-29,0.8958,Thur_Schoenenberg_SchaerA,SLR,86,13.0
727,2017-06-01,0.5625,Thur_Schoenenberg_SchaerA,SLR,54,14.0
728,2017-06-07,1.2396,Thur_Schoenenberg_SchaerA,SLR,119,15.0
729,2017-06-11,1.125,Thur_Schoenenberg_SchaerA,SLR,108,16.0
730,2017-06-13,1.1354,Thur_Schoenenberg_SchaerA,SLR,109,17.0
731,2017-06-15,0.6667,Thur_Schoenenberg_SchaerA,SLR,64,18.0
732,2017-06-19,0.6979,Thur_Schoenenberg_SchaerA,SLR,67,19.0
733,2017-06-22,1.0417,Thur_Schoenenberg_SchaerA,SLR,100,20.0
734,2017-06-24,0.6667,Thur_Schoenenberg_SchaerA,SLR,64,21.0
735,2017-06-26,0.5729,Thur_Schoenenberg_SchaerA,SLR,55,22.0
736,2017-06-29,0.6146,Thur_Schoenenberg_SchaerA,SLR,59,23.0
737,2017-07-02,0.4688,Thur_Schoenenberg_SchaerA,SLR,45,24.0
738,2017-07-06,0.4375,Thur_Schoenenberg_SchaerA,SLR,42,25.0
739,2017-07-09,0.6146,Thur_Schoenenberg_SchaerA,SLR,59,26.0
740,2017-07-14,0.1354,Thur_Schoenenberg_SchaerA,SLR,13,27.0
741,2017-07-19,0.5312,Thur_Schoenenberg_SchaerA,SLR,51,28.0
742,2017-07-22,0.2917,Thur_Schoenenberg_SchaerA,SLR,28,29.0
743,2017-07-26,0.1146,Thur_Schoenenberg_SchaerA,SLR,11,30.0
744,2017-07-30,0.2708,Thur_Schoenenberg_SchaerA,SLR,26,31.0
745,2017-08-02,1.0729,Thur_Schoenenberg_SchaerA,SLR,103,32.0
746,2017-08-04,0.5938,Thur_Schoenenberg_SchaerA,SLR,57,33.0
747,2017-08-06,0.5312,Thur_Schoenenberg_SchaerA,SLR,51,34.0
748,2017-08-09,0.1458,Thur_Schoenenberg_SchaerA,SLR,14,35.0
749,2017-08-14,0.3438,Thur_Schoenenberg_SchaerA,SLR,33,36.0
750,2017-08-16,0.2812,Thur_Schoenenberg_SchaerA,SLR,27,37.0
751,2017-08-19,0.125,Thur_Schoenenberg_SchaerA,SLR,12,38.0
752,2017-08-23,0.2083,Thur_Schoenenberg_SchaerA,SLR,20,39.0
753,2017-08-27,0.1771,Thur_Schoenenberg_SchaerA,SLR,17,40.0
754,2017-08-29,0.3542,Thur_Schoenenberg_SchaerA,SLR,34,41.0
755,2017-08-31,0.6458,Thur_Schoenenberg_SchaerA,SLR,62,42.0
756,2017-09-07,0.5938,Thur_Schoenenberg_SchaerA,SLR,57,43.0
757,2017-09-14,0.3125,Thur_Schoenenberg_SchaerA,SLR,30,44.0
758,2017-09-20,0.1354,Thur_Schoenenberg_SchaerA,SLR,13,45.0
759,2017-09-25,0.1875,Thur_Schoenenberg_SchaerA,SLR,18,46.0
760,2017-09-30,0.1667,Thur_Schoenenberg_SchaerA,SLR,16,47.0
761,2017-10-09,0.1354,Thur_Schoenenberg_SchaerA,SLR,13,48.0
762,2017-10-14,0.0833,Thur_Schoenenberg_SchaerA,SLR,8,49.0
763,2017-10-27,0.2708,Thur_Schoenenberg_SchaerA,SLR,26,50.0
764,2017-11-16,0.1562,Thur_Schoenenberg_SchaerA,SLR,15,51.0
765,2017-11-28,0.0729,Thur_Schoenenberg_SchaerA,SLR,7,52.0
766,2017-12-30,0.2188,Thur_Schoenenberg_SchaerA,SLR,21,53.0
767,2018-01-19,0.1771,Thur_Schoenenberg_SchaerA,SLR,17,54.0
768,2018-01-31,0.6146,Thur_Schoenenberg_SchaerA,SLR,59,55.0
769,2018-02-16,0.0104,Thur_Schoenenberg_SchaerA,SLR,1,56.0
770,2018-02-25,0.4479,Thur_Schoenenberg_SchaerA,SLR,43,57.0
771,2018-03-09,0.3542,Thur_Schoenenberg_SchaerA,SLR,34,58.0
772,2018-03-30,0.5833,Thur_Schoenenberg_SchaerA,SLR,56,59.0
773,2017-05-03,0.5325,thur_schwarzenbach_meiliw,SLR,41,1.0
774,2017-06-09,0.7013,thur_schwarzenbach_meiliw,SLR,54,2.0
775,2017-06-29,1.4416,thur_schwarzenbach_meiliw,SLR,111,3.0
776,2017-07-30,0.8442,thur_schwarzenbach_meiliw,SLR,65,4.0
777,2017-08-30,0.5065,thur_schwarzenbach_meiliw,SLR,39,5.0
778,2017-09-30,0.1558,thur_schwarzenbach_meiliw,SLR,12,6.0
779,2017-10-30,0.2987,thur_schwarzenbach_meiliw,SLR,23,7.0
780,2017-11-30,0.2208,thur_schwarzenbach_meiliw,SLR,17,8.0
781,2017-12-30,0.2987,thur_schwarzenbach_meiliw,SLR,23,9.0
782,2018-01-30,0.6364,thur_schwarzenbach_meiliw,SLR,49,10.0
783,2017-04-24,1.3396,Töss_Bauma_KurthE,SLR,71,1.0
784,2017-05-28,0.3774,Töss_Bauma_KurthE,SLR,20,2.0
785,2017-06-27,0.7736,Töss_Bauma_KurthE,SLR,41,3.0
786,2017-08-07,0.1321,Töss_Bauma_KurthE,SLR,7,4.0
787,2017-08-29,0.1132,Töss_Bauma_KurthE,SLR,6,5.0
788,2017-09-28,0.1698,Töss_Bauma_KurthE,SLR,9,6.0
789,2017-04-29,0.8462,töss_kollbrunn_bürgid,SLR,88,1.0
790,2017-05-28,0.5385,töss_kollbrunn_bürgid,SLR,56,2.0
791,2017-06-30,0.4615,töss_kollbrunn_bürgid,SLR,48,3.0
792,2017-07-21,0.2308,töss_kollbrunn_bürgid,SLR,24,4.0
793,2017-08-30,0.1058,töss_kollbrunn_bürgid,SLR,11,5.0
794,2017-09-29,0.0962,töss_kollbrunn_bürgid,SLR,10,6.0
795,2017-04-08,0.6757,Töss_Winterthur 2,SLR,25,1.0
796,2017-05-13,0.0541,Töss_Winterthur 2,SLR,2,2.0
797,2017-06-24,2.2973,Töss_Winterthur 2,SLR,85,3.0
798,2017-08-05,1.4054,Töss_Winterthur 2,SLR,52,4.0
799,2017-09-30,0.1081,Töss_Winterthur 2,SLR,4,5.0
800,2017-04-22,3.36,unterdsee_ermatingen_brunkem,SLR,84,1.0
801,2017-06-17,2.56,unterdsee_ermatingen_brunkem,SLR,64,2.0
802,2017-07-28,1.88,unterdsee_ermatingen_brunkem,SLR,47,3.0
803,2017-08-20,2.44,unterdsee_ermatingen_brunkem,SLR,61,4.0
804,2017-12-26,1.96,unterdsee_ermatingen_brunkem,SLR,49,5.0
805,2018-01-14,2.48,unterdsee_ermatingen_brunkem,SLR,62,6.0
806,2017-04-12,1.0,urnaesch_urnaesch_meierr,SLR,35,1.0
807,2017-05-18,1.2857,urnaesch_urnaesch_meierr,SLR,45,2.0
808,2017-06-16,0.5143,urnaesch_urnaesch_meierr,SLR,18,3.0
809,2017-07-20,0.2286,urnaesch_urnaesch_meierr,SLR,8,4.0
810,2017-08-15,0.2571,urnaesch_urnaesch_meierr,SLR,9,5.0
811,2017-09-17,0.8286,urnaesch_urnaesch_meierr,SLR,29,6.0
812,2017-10-15,0.3714,urnaesch_urnaesch_meierr,SLR,13,7.0
813,2017-11-27,0.0857,urnaesch_urnaesch_meierr,SLR,3,8.0
814,2018-01-12,0.4857,urnaesch_urnaesch_meierr,SLR,17,9.0
815,2018-03-14,0.8571,urnaesch_urnaesch_meierr,SLR,30,10.0
816,2017-04-03,0.3043,vierwaldstättersee_weggis_schöberls_1,SLR,7,1.0
817,2017-05-02,0.2609,vierwaldstättersee_weggis_schöberls_1,SLR,6,2.0
818,2017-06-02,0.0435,vierwaldstättersee_weggis_schöberls_1,SLR,1,3.0
819,2017-07-09,0.1739,vierwaldstättersee_weggis_schöberls_1,SLR,4,4.0
820,2017-08-19,0.3478,vierwaldstättersee_weggis_schöberls_1,SLR,8,5.0
821,2017-09-10,0.087,vierwaldstättersee_weggis_schöberls_1,SLR,2,6.0
822,2017-10-19,0.2174,vierwaldstättersee_weggis_schöberls_1,SLR,5,7.0
823,2017-11-04,0.0435,vierwaldstättersee_weggis_schöberls_1,SLR,1,8.0
824,2017-12-27,0.087,vierwaldstättersee_weggis_schöberls_1,SLR,2,9.0
825,2018-01-27,0.2174,vierwaldstättersee_weggis_schöberls_1,SLR,5,10.0
826,2018-03-30,0.087,vierwaldstättersee_weggis_schöberls_1,SLR,2,11.0
827,2017-04-03,0.3824,vierwaldstättersee_weggis_schöberls_2,SLR,26,1.0
828,2017-05-02,1.4559,vierwaldstättersee_weggis_schöberls_2,SLR,99,2.0
829,2017-07-09,1.3971,vierwaldstättersee_weggis_schöberls_2,SLR,95,3.0
830,2017-08-19,1.0147,vierwaldstättersee_weggis_schöberls_2,SLR,69,4.0
831,2017-09-10,1.0882,vierwaldstättersee_weggis_schöberls_2,SLR,74,5.0
832,2017-10-19,0.5588,vierwaldstättersee_weggis_schöberls_2,SLR,38,6.0
833,2017-11-04,0.4412,vierwaldstättersee_weggis_schöberls_2,SLR,30,7.0
834,2017-12-27,0.6029,vierwaldstättersee_weggis_schöberls_2,SLR,41,8.0
835,2018-01-27,0.7059,vierwaldstättersee_weggis_schöberls_2,SLR,48,9.0
836,2018-03-30,1.1912,vierwaldstättersee_weggis_schöberls_2,SLR,81,10.0
837,2017-04-03,1.209,vierwaldstättersee_weggis_schöberls_3,SLR,81,1.0
838,2017-05-02,0.8955,vierwaldstättersee_weggis_schöberls_3,SLR,60,2.0
839,2017-06-02,0.5373,vierwaldstättersee_weggis_schöberls_3,SLR,36,3.0
840,2017-07-09,0.5075,vierwaldstättersee_weggis_schöberls_3,SLR,34,4.0
841,2017-08-19,0.8657,vierwaldstättersee_weggis_schöberls_3,SLR,58,5.0
842,2017-09-10,0.4328,vierwaldstättersee_weggis_schöberls_3,SLR,29,6.0
843,2017-10-19,0.3582,vierwaldstättersee_weggis_schöberls_3,SLR,24,7.0
844,2017-11-04,0.194,vierwaldstättersee_weggis_schöberls_3,SLR,13,8.0
845,2017-12-27,0.5672,vierwaldstättersee_weggis_schöberls_3,SLR,38,9.0
846,2018-01-27,0.403,vierwaldstättersee_weggis_schöberls_3,SLR,27,10.0
847,2018-03-30,0.403,vierwaldstättersee_weggis_schöberls_3,SLR,27,11.0
848,2017-05-23,2.1579,vorderrhein_disentis_schmidn,SLR,41,1.0
849,2017-06-29,1.0526,vorderrhein_disentis_schmidn,SLR,20,2.0
850,2017-07-30,0.7895,vorderrhein_disentis_schmidn,SLR,15,3.0
851,2017-08-30,0.3158,vorderrhein_disentis_schmidn,SLR,6,4.0
852,2017-09-17,0.3684,vorderrhein_disentis_schmidn,SLR,7,5.0
853,2017-10-31,0.1579,vorderrhein_disentis_schmidn,SLR,3,6.0
854,2017-11-30,0.0526,vorderrhein_disentis_schmidn,SLR,1,7.0
855,2018-01-17,0.0526,vorderrhein_disentis_schmidn,SLR,1,8.0
856,2018-03-29,0.2632,vorderrhein_disentis_schmidn,SLR,5,9.0
857,2017-05-24,7.8462,Walensee_Walenstadt_WyssE,SLR,204,1.0
858,2017-06-14,7.3462,Walensee_Walenstadt_WyssE,SLR,191,2.0
859,2017-07-22,13.3846,Walensee_Walenstadt_WyssE,SLR,348,3.0
860,2017-08-23,21.7692,Walensee_Walenstadt_WyssE,SLR,566,4.0
861,2017-09-30,28.1154,Walensee_Walenstadt_WyssE,SLR,731,5.0
862,2017-10-27,7.3462,Walensee_Walenstadt_WyssE,SLR,191,6.0
863,2017-12-13,4.4231,Walensee_Walenstadt_WyssE,SLR,115,7.0
864,2017-12-30,4.9615,Walensee_Walenstadt_WyssE,SLR,129,8.0
865,2018-01-24,5.8462,Walensee_Walenstadt_WyssE,SLR,152,9.0
866,2018-02-28,6.1154,Walensee_Walenstadt_WyssE,SLR,159,10.0
867,2018-03-28,17.6538,Walensee_Walenstadt_WyssE,SLR,459,11.0
868,2017-04-09,1.6154,zuerichsee_maennedorf_vanderkaadene,SLR,21,1.0
869,2017-05-08,0.8462,zuerichsee_maennedorf_vanderkaadene,SLR,11,2.0
870,2017-06-08,4.0769,zuerichsee_maennedorf_vanderkaadene,SLR,53,3.0
871,2017-07-10,7.0769,zuerichsee_maennedorf_vanderkaadene,SLR,92,4.0
872,2017-08-10,1.9231,zuerichsee_maennedorf_vanderkaadene,SLR,25,5.0
873,2017-09-26,3.3846,zuerichsee_maennedorf_vanderkaadene,SLR,44,6.0
874,2017-10-26,0.7692,zuerichsee_maennedorf_vanderkaadene,SLR,10,7.0
875,2017-11-27,0.6154,zuerichsee_maennedorf_vanderkaadene,SLR,8,8.0
876,2017-12-28,3.6154,zuerichsee_maennedorf_vanderkaadene,SLR,47,9.0
877,2018-01-26,9.2308,zuerichsee_maennedorf_vanderkaadene,SLR,120,10.0
878,2018-02-23,2.3846,zuerichsee_maennedorf_vanderkaadene,SLR,31,11.0
879,2018-03-22,2.3077,zuerichsee_maennedorf_vanderkaadene,SLR,30,12.0
880,2017-04-10,6.4074,zuerichsee_richterswil_benkoem_2,SLR,173,1.0
881,2017-05-10,4.0,zuerichsee_richterswil_benkoem_2,SLR,108,2.0
882,2017-06-10,5.5926,zuerichsee_richterswil_benkoem_2,SLR,151,3.0
883,2017-07-16,2.7778,zuerichsee_richterswil_benkoem_2,SLR,75,4.0
884,2017-08-12,3.1852,zuerichsee_richterswil_benkoem_2,SLR,86,5.0
885,2017-09-10,2.3333,zuerichsee_richterswil_benkoem_2,SLR,63,6.0
886,2017-10-11,1.1111,zuerichsee_richterswil_benkoem_2,SLR,30,7.0
887,2017-11-07,1.1852,zuerichsee_richterswil_benkoem_2,SLR,32,8.0
888,2017-12-13,0.7407,zuerichsee_richterswil_benkoem_2,SLR,20,9.0
889,2018-02-25,1.2963,zuerichsee_richterswil_benkoem_2,SLR,35,10.0
890,2018-03-25,1.4815,zuerichsee_richterswil_benkoem_2,SLR,40,11.0
891,2017-04-24,15.5455,zuerichsee_staefa_hennm,SLR,171,1.0
892,2017-05-22,5.9091,zuerichsee_staefa_hennm,SLR,65,2.0
893,2017-06-26,8.9091,zuerichsee_staefa_hennm,SLR,98,3.0
894,2017-08-18,6.5455,zuerichsee_staefa_hennm,SLR,72,4.0
895,2017-09-29,7.7273,zuerichsee_staefa_hennm,SLR,85,5.0
896,2017-11-23,8.0,zuerichsee_staefa_hennm,SLR,88,6.0
897,2018-01-19,3.3636,zuerichsee_staefa_hennm,SLR,37,7.0
898,2018-03-09,10.3636,zuerichsee_staefa_hennm,SLR,114,8.0
899,2017-04-10,2.8571,zuerichsee_waedenswil_colomboc_1,SLR,40,1.0
900,2017-05-10,1.3571,zuerichsee_waedenswil_colomboc_1,SLR,19,2.0
901,2017-06-10,3.2857,zuerichsee_waedenswil_colomboc_1,SLR,46,3.0
902,2017-07-16,1.6429,zuerichsee_waedenswil_colomboc_1,SLR,23,4.0
903,2017-08-12,2.5,zuerichsee_waedenswil_colomboc_1,SLR,35,5.0
904,2017-09-10,1.7143,zuerichsee_waedenswil_colomboc_1,SLR,24,6.0
905,2017-10-11,0.8571,zuerichsee_waedenswil_colomboc_1,SLR,12,7.0
906,2017-12-27,1.1429,zuerichsee_waedenswil_colomboc_1,SLR,16,8.0
907,2018-02-26,2.7143,zuerichsee_waedenswil_colomboc_1,SLR,38,9.0
908,2018-03-25,1.4286,zuerichsee_waedenswil_colomboc_1,SLR,20,10.0
909,2017-04-15,4.8491,zuerichsee_zurich_kullg,SLR,257,1.0
910,2017-05-30,12.9245,zuerichsee_zurich_kullg,SLR,685,2.0
911,2017-06-27,12.8868,zuerichsee_zurich_kullg,SLR,683,3.0
912,2017-07-28,18.9811,zuerichsee_zurich_kullg,SLR,1006,4.0
913,2017-08-31,11.5472,zuerichsee_zurich_kullg,SLR,612,5.0
914,2017-09-24,6.9623,zuerichsee_zurich_kullg,SLR,369,6.0
915,2017-10-22,5.2075,zuerichsee_zurich_kullg,SLR,276,7.0
916,2017-11-15,3.283,zuerichsee_zurich_kullg,SLR,174,8.0
917,2017-12-25,2.1887,zuerichsee_zurich_kullg,SLR,116,9.0
918,2018-01-24,2.5849,zuerichsee_zurich_kullg,SLR,137,10.0
919,2018-02-28,1.6038,zuerichsee_zurich_kullg,SLR,85,11.0
920,2018-03-30,1.7925,zuerichsee_zurich_kullg,SLR,95,12.0
921,2017-04-30,8.0952,zugersee_Immensee_Guedesd,SLR,170,1.0
922,2017-05-31,6.2857,zugersee_Immensee_Guedesd,SLR,132,2.0
923,2017-06-30,7.4286,zugersee_Immensee_Guedesd,SLR,156,3.0
924,2017-07-27,5.2381,zugersee_Immensee_Guedesd,SLR,110,4.0
925,2017-08-31,7.0476,zugersee_Immensee_Guedesd,SLR,148,5.0
926,2017-09-28,7.3333,zugersee_Immensee_Guedesd,SLR,154,6.0
927,2017-10-27,6.8571,zugersee_Immensee_Guedesd,SLR,144,7.0
928,2018-01-30,8.2857,zugersee_Immensee_Guedesd,SLR,174,8.0
929,2018-03-31,3.9524,zugersee_Immensee_Guedesd,SLR,83,9.0
930,2017-04-13,2.0278,ZugerseeCholler_Cham_BlarerM,SLR,73,1.0
931,2017-05-12,1.6389,ZugerseeCholler_Cham_BlarerM,SLR,59,2.0
932,2017-06-21,2.3333,ZugerseeCholler_Cham_BlarerM,SLR,84,3.0
933,2017-07-11,2.75,ZugerseeCholler_Cham_BlarerM,SLR,99,4.0
934,2017-08-13,2.4167,ZugerseeCholler_Cham_BlarerM,SLR,87,5.0
935,2017-09-10,2.7778,ZugerseeCholler_Cham_BlarerM,SLR,100,6.0
936,2017-10-25,1.7778,ZugerseeCholler_Cham_BlarerM,SLR,64,7.0
937,2017-11-07,0.5833,ZugerseeCholler_Cham_BlarerM,SLR,21,8.0
938,2017-12-22,0.5,ZugerseeCholler_Cham_BlarerM,SLR,18,9.0
939,2018-01-13,0.9167,ZugerseeCholler_Cham_BlarerM,SLR,33,10.0
940,2018-02-13,1.0278,ZugerseeCholler_Cham_BlarerM,SLR,37,11.0
941,2018-03-10,0.8333,ZugerseeCholler_Cham_BlarerM,SLR,30,12.0
942,2017-04-08,0.6875,zulg_steffisburg_schmassmanne,SLR,11,1.0
943,2017-05-06,0.375,zulg_steffisburg_schmassmanne,SLR,6,2.0
944,2017-06-10,0.25,zulg_steffisburg_schmassmanne,SLR,4,3.0
945,2017-07-22,0.4375,zulg_steffisburg_schmassmanne,SLR,7,4.0
946,2017-08-22,0.9375,zulg_steffisburg_schmassmanne,SLR,15,5.0
947,2017-09-23,0.125,zulg_steffisburg_schmassmanne,SLR,2,6.0
948,2017-10-24,3.625,zulg_steffisburg_schmassmanne,SLR,58,7.0
949,2017-11-27,0.0625,zulg_steffisburg_schmassmanne,SLR,1,8.0
950,2017-12-27,0.25,zulg_steffisburg_schmassmanne,SLR,4,9.0
951,2018-01-24,0.1875,zulg_steffisburg_schmassmanne,SLR,3,10.0
952,2018-03-24,0.1875,zulg_steffisburg_schmassmanne,SLR,3,11.0
953,2017-04-17,6.2143,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,87,1.0
954,2017-05-26,4.5714,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,64,2.0
955,2017-06-18,9.0,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,126,3.0
956,2017-07-30,3.2857,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,46,4.0
957,2017-10-22,3.6429,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,51,5.0
958,2017-11-28,2.2143,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,31,6.0
959,2017-12-10,1.3571,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,19,7.0
960,2018-01-28,3.6429,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,51,8.0
961,2018-02-28,2.1429,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,30,9.0
962,2018-03-31,4.7857,Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,SLR,67,10.0
963,2017-04-17,7.96,zürichsee_wollishofen_langendorfm,SLR,398,1.0
964,2017-05-16,5.36,zürichsee_wollishofen_langendorfm,SLR,268,2.0
965,2017-06-18,7.06,zürichsee_wollishofen_langendorfm,SLR,353,3.0
966,2017-07-28,3.0,zürichsee_wollishofen_langendorfm,SLR,150,4.0
967,2017-08-14,4.22,zürichsee_wollishofen_langendorfm,SLR,211,5.0
968,2017-09-21,3.6,zürichsee_wollishofen_langendorfm,SLR,180,6.0
969,2017-10-16,5.08,zürichsee_wollishofen_langendorfm,SLR,254,7.0
970,2017-11-20,2.82,zürichsee_wollishofen_langendorfm,SLR,141,8.0
971,2017-12-12,1.56,zürichsee_wollishofen_langendorfm,SLR,78,9.0
972,2018-01-19,1.56,zürichsee_wollishofen_langendorfm,SLR,78,10.0
973,2018-02-13,0.84,zürichsee_wollishofen_langendorfm,SLR,42,11.0
974,2018-03-22,6.08,zürichsee_wollishofen_langendorfm,SLR,304,12.0
975,2017-04-19,1.7228,Zürichsee-Feldeggstr-BänningerSand,SLR,174,1.0
976,2017-06-20,5.2772,Zürichsee-Feldeggstr-BänningerSand,SLR,533,2.0
977,2017-07-20,2.8218,Zürichsee-Feldeggstr-BänningerSand,SLR,285,3.0
978,2017-08-23,7.6337,Zürichsee-Feldeggstr-BänningerSand,SLR,771,4.0
979,2017-09-27,5.3564,Zürichsee-Feldeggstr-BänningerSand,SLR,541,5.0
980,2017-10-25,4.3663,Zürichsee-Feldeggstr-BänningerSand,SLR,441,6.0
981,2017-11-29,1.1089,Zürichsee-Feldeggstr-BänningerSand,SLR,112,7.0
982,2018-01-23,3.7426,Zürichsee-Feldeggstr-BänningerSand,SLR,378,8.0
983,2018-02-24,3.1287,Zürichsee-Feldeggstr-BänningerSand,SLR,316,9.0
984,2018-03-26,4.396,Zürichsee-Feldeggstr-BänningerSand,SLR,444,10.0
985,2015-11-23,5.7213,Baye de Montreux - G,MCBP,349,1.0
986,2015-11-24,1.6957,Baye de Clarens,MCBP,117,1.0
987,2015-11-27,4.0755,Veveyse,MCBP,216,1.0
988,2015-12-01,0.9811,Veveyse,MCBP,52,2.0
989,2015-12-02,0.6812,Baye de Clarens,MCBP,47,2.0
990,2015-12-04,6.918,Baye de Montreux - D,MCBP,422,1.0
991,2015-12-04,8.377,Baye de Montreux - G,MCBP,511,2.0
992,2015-12-07,3.6415,Veveyse,MCBP,193,3.0
993,2015-12-08,3.3913,Baye de Clarens,MCBP,234,3.0
994,2015-12-10,9.6557,Baye de Montreux - D,MCBP,589,2.0
995,2015-12-10,5.0492,Baye de Montreux - G,MCBP,308,3.0
996,2015-12-14,2.434,Veveyse,MCBP,129,4.0
997,2015-12-16,2.7826,Baye de Clarens,MCBP,192,4.0
998,2015-12-17,2.541,Baye de Montreux - D,MCBP,155,3.0
999,2015-12-17,4.2131,Baye de Montreux - G,MCBP,257,4.0
1000,2015-12-30,5.8689,Baye de Montreux - G,MCBP,358,5.0
1001,2016-01-06,1.9275,Baye de Clarens,MCBP,133,5.0
1002,2016-01-07,2.3607,Baye de Montreux - D,MCBP,144,4.0
1003,2016-01-08,2.7736,Veveyse,MCBP,147,5.0
1004,2016-01-13,6.3607,Baye de Montreux - G,MCBP,388,6.0
1005,2016-01-13,11.3137,Le Pierrier,MCBP,577,1.0
1006,2016-01-15,2.7358,Veveyse,MCBP,145,6.0
1007,2016-01-19,1.5574,Baye de Montreux - D,MCBP,95,5.0
1008,2016-01-19,1.2295,Baye de Montreux - G,MCBP,75,7.0
1009,2016-01-21,2.717,Veveyse,MCBP,144,7.0
1010,2016-01-23,8.4058,Baye de Clarens,MCBP,580,6.0
1011,2016-01-24,50.075,Arabie,MCBP,2003,1.0
1012,2016-02-09,2.3774,Veveyse,MCBP,126,8.0
1013,2016-02-10,2.1159,Baye de Clarens,MCBP,146,7.0
1014,2016-02-11,1.8689,Baye de Montreux - G,MCBP,114,8.0
1015,2016-03-10,3.082,Baye de Montreux - G,MCBP,188,9.0
1016,2016-03-11,4.6226,Veveyse,MCBP,245,9.0
1017,2016-03-14,26.7843,Le Pierrier,MCBP,1366,2.0
1018,2016-03-24,3.2174,Baye de Clarens,MCBP,222,8.0
1019,2016-03-24,2.8689,Baye de Montreux - D,MCBP,175,6.0
1020,2016-03-26,34.9412,Bain des Dames,MCBP,594,1.0
1021,2016-03-31,7.2899,Baye de Clarens,MCBP,503,9.0
1022,2016-03-31,12.2167,Maladaire,MCBP,733,1.0
1023,2016-04-02,15.75,Arabie,MCBP,630,2.0
1024,2016-04-02,4.5849,Veveyse,MCBP,243,10.0
1025,2016-04-02,17.1429,Villa Barton,MCBP,240,1.0
1026,2016-04-07,4.7681,Baye de Clarens,MCBP,329,10.0
1027,2016-04-07,3.6885,Baye de Montreux - D,MCBP,225,7.0
1028,2016-04-10,22.4062,Oyonne,MCBP,717,1.0
1029,2016-04-10,5.6429,Villa Barton,MCBP,79,2.0
1030,2016-04-12,3.2453,Veveyse,MCBP,172,11.0
1031,2016-04-14,0.8696,Baye de Clarens,MCBP,60,11.0
1032,2016-04-14,2.082,Baye de Montreux - D,MCBP,127,8.0
1033,2016-04-16,4.0,Villa Barton,MCBP,56,3.0
1034,2016-04-19,33.5294,Le Port,MCBP,570,1.0
1035,2016-04-19,4.6792,Veveyse,MCBP,248,12.0
1036,2016-04-22,7.7143,Villa Barton,MCBP,108,4.0
1037,2016-04-24,15.3906,Jardin Botanique,MCBP,985,1.0
1038,2016-04-28,3.2683,Boiron,MCBP,402,1.0
