location,date,length,quantity,density,code
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-04-22,186,72,0.3871,G198
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-04-22,186,2,0.0108,G199
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-04-22,186,3,0.0161,G200
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-04-22,186,274,1.4731,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G4
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G8
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G10
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G13
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,7,0.0376,G21
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G24
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,10,0.0538,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G26
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,439,2.3602,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G28
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,17,0.0914,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,4,0.0215,G31
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G34
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G35
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G50
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,37,0.1989,G79
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,5,0.0269,G82
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,3,0.0161,G87
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G89
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,3,0.0161,G93
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G95
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G96
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G100
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,4,0.0215,G101
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G125
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G131
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G133
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,5,0.0269,G152
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,99,0.5323,G158
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G159
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G165
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,15,0.0806,G167
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,6,0.0323,G171
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G175
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,1,0.0054,G176
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,3,0.0161,G177
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,93,0.5,G178
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G182
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,74,0.3978,G191
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,11,0.0591,G194
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,332,1.7849,G198
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G199
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,3,0.0161,G200
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,9,0.0484,G204
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,223,1.1989,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-05-20,186,2,0.0108,G211
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,13,0.0699,G3
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,5,0.0269,G4
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,14,0.0753,G7
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,10,0.0538,G10
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,1,0.0054,G13
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,9,0.0484,G21
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,4,0.0215,G22
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2,0.0108,G23
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,8,0.043,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2,0.0108,G26
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2630,14.1398,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,85,0.457,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,3,0.0161,G31
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,9,0.0484,G33
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,13,0.0699,G34
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,5,0.0269,G35
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,4,0.0215,G50
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,5,0.0269,G71
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,100,0.5376,G79
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,7,0.0376,G82
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,1,0.0054,G93
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,6,0.0323,G100
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,3,0.0161,G125
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,5,0.0269,G131
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2,0.0108,G133
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,8,0.043,G137
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,4,0.0215,G142
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2,0.0108,G144
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,14,0.0753,G145
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,1,0.0054,G147
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,15,0.0806,G151
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,11,0.0591,G152
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,5,0.0269,G154
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,1,0.0054,G155
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,100,0.5376,G156
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,66,0.3548,G158
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,6,0.0323,G165
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,1,0.0054,G172
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,42,0.2258,G175
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,25,0.1344,G177
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,145,0.7796,G178
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,30,0.1613,G191
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2,0.0108,G195
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,92,0.4946,G199
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,26,0.1398,G200
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,1083,5.8226,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,2,0.0108,G211
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-06-24,186,4,0.0215,G213
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,3,0.0161,G7
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,3,0.0161,G8
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G10
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G21
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,5,0.0269,G23
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,5,0.0269,G24
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,10,0.0538,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,3,0.0161,G26
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1500,8.0645,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,33,0.1774,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,5,0.0269,G33
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,6,0.0323,G35
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,7,0.0376,G50
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,5,0.0269,G66
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,102,0.5484,G79
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,6,0.0323,G82
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,2,0.0108,G83
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,2,0.0108,G90
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,8,0.043,G93
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G95
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,3,0.0161,G96
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,12,0.0645,G100
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G101
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G125
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,6,0.0323,G131
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G133
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G137
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G138
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,2,0.0108,G144
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G145
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G147
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,7,0.0376,G151
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,24,0.129,G152
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G153
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,9,0.0484,G154
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,135,0.7258,G156
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,14,0.0753,G158
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G165
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,5,0.0269,G171
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,15,0.0806,G175
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,14,0.0753,G177
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,112,0.6022,G178
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,10,0.0538,G191
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G195
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,86,0.4624,G198
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,1,0.0054,G200
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,21,0.1129,G204
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,90,0.4839,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-07-22,186,7,0.0376,G211
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G3
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,8,0.043,G4
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G7
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G8
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G10
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G21
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G22
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G23
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G24
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,5,0.0269,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G26
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,803,4.3172,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,13,0.0699,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,12,0.0645,G33
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,3,0.0161,G34
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G35
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G50
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G59
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,5,0.0269,G67
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,22,0.1183,G79
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,5,0.0269,G82
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,16,0.086,G96
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,26,0.1398,G124
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,3,0.0161,G125
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,7,0.0376,G131
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,3,0.0161,G137
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G144
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G145
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,7,0.0376,G151
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,7,0.0376,G152
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,6,0.0323,G154
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,5,0.0269,G155
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,10,0.0538,G158
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G165
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,22,0.1183,G167
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,5,0.0269,G171
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,6,0.0323,G175
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G176
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,7,0.0376,G177
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,71,0.3817,G178
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,13,0.0699,G191
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G195
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,190,1.0215,G198
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,194,1.043,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,2,0.0108,G211
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-08-19,186,1,0.0054,G213
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G4
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G8
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,3,0.0161,G21
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,2,0.0108,G23
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,6,0.0323,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,485,2.6075,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,13,0.0699,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G31
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G33
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G35
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,4,0.0215,G66
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,22,0.1183,G79
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,2,0.0108,G82
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,2,0.0108,G95
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,2,0.0108,G96
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G100
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,3,0.0161,G124
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,2,0.0108,G125
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,7,0.0376,G134
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,2,0.0108,G145
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G152
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,5,0.0269,G154
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,6,0.0323,G155
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,62,0.3333,G156
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,9,0.0484,G158
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G159
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,1,0.0054,G165
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,48,0.2581,G171
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,9,0.0484,G175
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,11,0.0591,G177
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,68,0.3656,G178
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,82,0.4409,G191
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,3,0.0161,G198
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,19,0.1022,G204
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-09-23,186,120,0.6452,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,6,0.0323,G4
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G10
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,4,0.0215,G23
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,4,0.0215,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G26
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,580,3.1183,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,23,0.1237,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G31
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,3,0.0161,G33
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G35
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,2,0.0108,G50
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,6,0.0323,G79
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G82
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G87
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G90
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,2,0.0108,G93
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,2,0.0108,G96
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,8,0.043,G145
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,3,0.0161,G152
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,2,0.0108,G153
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,3,0.0161,G154
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,111,0.5968,G156
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,22,0.1183,G158
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,3,0.0161,G159
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,4,0.0215,G167
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,1,0.0054,G171
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,5,0.0269,G175
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,13,0.0699,G177
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,26,0.1398,G178
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,3,0.0161,G191
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,51,0.2742,G198
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-10-21,186,148,0.7957,G208
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,2,0.0108,G4
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,2,0.0108,G10
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,1,0.0054,G21
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,1,0.0054,G23
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,2,0.0108,G24
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,2,0.0108,G25
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,47,0.2527,G27
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,7,0.0376,G30
Rhein_Beach near Tinguely Museum_Bolger. O_Sigrist F.,2017-11-25,186,1,0.0054,G33
